inventory_item_id,location_id,location_name,available,updated_at,admin_graphql_api_id
"=""41676303728795""","=""48176791707""",Manor Way,15,2025-10-31T11:23:00+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676303728795
"=""41676303761563""","=""48176791707""",Manor Way,3,2025-10-15T12:24:57+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676303761563
"=""41676306546843""","=""48176791707""",Manor Way,0,2025-01-22T13:03:21+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676306546843
"=""41676306579611""","=""48176791707""",Manor Way,0,2025-01-08T11:24:40+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676306579611
"=""41676307005595""","=""48176791707""",Manor Way,0,2021-11-04T12:00:36+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676307005595
"=""41676307431579""","=""48176791707""",Manor Way,0,2025-04-14T15:43:25+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676307431579
"=""41676307464347""","=""48176791707""",Manor Way,0,2025-06-04T14:03:19+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676307464347
"=""41676307497115""","=""48176791707""",Manor Way,0,2025-08-27T09:04:12+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676307497115
"=""41676307562651""","=""48176791707""",Manor Way,0,2025-01-14T14:42:21+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676307562651
"=""41676309758107""","=""48176791707""",Manor Way,0,2025-10-15T12:24:56+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676309758107
"=""41676309790875""","=""48176791707""",Manor Way,0,2025-10-12T10:09:41+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676309790875
"=""41676309823643""","=""48176791707""",Manor Way,0,2025-10-15T12:24:55+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676309823643
"=""41676310020251""","=""48176791707""",Manor Way,0,2022-04-29T15:42:35+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676310020251
"=""41676310053019""","=""48176791707""",Manor Way,0,2022-02-08T12:30:30+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676310053019
"=""41676310085787""","=""48176791707""",Manor Way,1,2025-01-03T16:23:20+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676310085787
"=""41676310118555""","=""48176791707""",Manor Way,0,2021-10-29T16:45:55+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676310118555
"=""41676310282395""","=""48176791707""",Manor Way,0,2022-10-03T09:02:02+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676310282395
"=""41676310315163""","=""48176791707""",Manor Way,0,2022-09-22T13:42:07+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676310315163
"=""41676310347931""","=""48176791707""",Manor Way,0,2022-04-07T09:02:05+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676310347931
"=""41676310446235""","=""48176791707""",Manor Way,1,2025-04-25T09:02:36+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676310446235
"=""41676310577307""","=""48176791707""",Manor Way,0,2021-10-04T16:01:47+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676310577307
"=""41676310610075""","=""48176791707""",Manor Way,0,2021-09-07T12:15:55+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676310610075
"=""41676310642843""","=""48176791707""",Manor Way,0,2021-09-07T12:15:56+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676310642843
"=""41676310675611""","=""48176791707""",Manor Way,0,2021-09-07T12:16:03+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676310675611
"=""41676310708379""","=""48176791707""",Manor Way,0,2021-09-07T12:16:04+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676310708379
"=""41676310806683""","=""48176791707""",Manor Way,0,2023-06-12T09:02:06+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676310806683
"=""41676310839451""","=""48176791707""",Manor Way,0,2025-09-22T12:22:11+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676310839451
"=""41676310872219""","=""48176791707""",Manor Way,0,2022-04-29T15:41:45+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676310872219
"=""41676310904987""","=""48176791707""",Manor Way,0,2022-11-25T12:21:51+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676310904987
"=""41676310937755""","=""48176791707""",Manor Way,59,2025-10-15T12:23:23+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676310937755
"=""41676311199899""","=""48176791707""",Manor Way,0,2024-08-09T09:41:40+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676311199899
"=""41676311232667""","=""48176791707""",Manor Way,0,2022-06-14T09:01:45+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676311232667
"=""41676311265435""","=""48176791707""",Manor Way,16,2025-08-07T10:43:15+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676311265435
"=""41676311429275""","=""48176791707""",Manor Way,0,2021-11-09T16:55:17+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676311429275
"=""41676311462043""","=""48176791707""",Manor Way,0,2021-11-10T10:45:40+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676311462043
"=""41676311527579""","=""48176791707""",Manor Way,0,2022-08-23T14:01:54+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676311527579
"=""41676311560347""","=""48176791707""",Manor Way,0,2022-08-23T14:01:46+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676311560347
"=""41676311593115""","=""48176791707""",Manor Way,0,2023-06-05T14:32:53+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676311593115
"=""41676311658651""","=""48176791707""",Manor Way,0,2022-09-21T12:21:40+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676311658651
"=""41676311691419""","=""48176791707""",Manor Way,0,2022-09-12T11:58:41+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676311691419
"=""41676311724187""","=""48176791707""",Manor Way,0,2025-02-20T09:42:47+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676311724187
"=""41676312248475""","=""48176791707""",Manor Way,0,2023-08-30T10:41:52+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676312248475
"=""41676312281243""","=""48176791707""",Manor Way,0,2022-05-19T10:41:45+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676312281243
"=""41676312314011""","=""48176791707""",Manor Way,0,2022-06-30T09:01:50+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676312314011
"=""41676312903835""","=""48176791707""",Manor Way,0,2025-08-26T17:54:01+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676312903835
"=""41676312936603""","=""48176791707""",Manor Way,0,2025-01-20T18:44:56+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676312936603
"=""41676312969371""","=""48176791707""",Manor Way,0,2024-02-26T12:08:40+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676312969371
"=""41676313788571""","=""48176791707""",Manor Way,0,2023-08-18T15:41:30+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676313788571
"=""41676313821339""","=""48176791707""",Manor Way,0,2023-07-14T09:01:31+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676313821339
"=""41676313854107""","=""48176791707""",Manor Way,0,2022-06-29T10:41:40+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676313854107
"=""41676314345627""","=""48176791707""",Manor Way,0,2023-07-06T17:10:11+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676314345627
"=""41676314378395""","=""48176791707""",Manor Way,0,2022-05-30T09:01:40+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676314378395
"=""41676314411163""","=""48176791707""",Manor Way,0,2022-05-27T10:16:50+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676314411163
"=""41676315230363""","=""48176791707""",Manor Way,13,2024-12-05T12:00:55+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676315230363
"=""41676315263131""","=""48176791707""",Manor Way,3,2025-01-24T16:45:07+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676315263131
"=""41676315295899""","=""48176791707""",Manor Way,5,2025-07-02T11:02:42+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676315295899
"=""41676318507163""","=""48176791707""",Manor Way,9,2025-09-24T10:45:55+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676318507163
"=""41676318539931""","=""48176791707""",Manor Way,5,2025-09-24T10:45:56+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676318539931
"=""41676318572699""","=""48176791707""",Manor Way,7,2025-08-22T10:41:51+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676318572699
"=""41676318605467""","=""48176791707""",Manor Way,1,2025-10-13T16:08:13+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676318605467
"=""41676318638235""","=""48176791707""",Manor Way,7,2025-09-24T10:45:56+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676318638235
"=""41676318671003""","=""48176791707""",Manor Way,6,2025-09-24T10:45:55+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676318671003
"=""41676318703771""","=""48176791707""",Manor Way,6,2025-09-24T10:45:55+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676318703771
"=""41676318736539""","=""48176791707""",Manor Way,6,2025-09-24T10:45:55+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676318736539
"=""41676318769307""","=""48176791707""",Manor Way,9,2025-09-24T10:45:55+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676318769307
"=""41676320604315""","=""48176791707""",Manor Way,0,2022-09-01T14:01:40+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676320604315
"=""41676320637083""","=""48176791707""",Manor Way,0,2022-09-01T14:01:35+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676320637083
"=""41676320669851""","=""48176791707""",Manor Way,0,2022-09-15T09:01:45+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676320669851
"=""41676320702619""","=""48176791707""",Manor Way,0,2022-08-05T15:42:07+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676320702619
"=""41676320735387""","=""48176791707""",Manor Way,0,2023-07-11T15:41:40+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676320735387
"=""41676320768155""","=""48176791707""",Manor Way,0,2023-06-27T14:02:10+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676320768155
"=""41676320899227""","=""48176791707""",Manor Way,0,2023-10-06T10:42:01+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676320899227
"=""41676320931995""","=""48176791707""",Manor Way,0,2023-10-17T12:21:51+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676320931995
"=""41676320964763""","=""48176791707""",Manor Way,0,2023-12-01T10:41:33+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676320964763
"=""41676321030299""","=""48176791707""",Manor Way,11,2023-01-13T11:30:08+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676321030299
"=""41676321194139""","=""48176791707""",Manor Way,7,2024-02-15T16:21:25+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676321194139
"=""41676321226907""","=""48176791707""",Manor Way,0,2024-01-30T13:01:31+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676321226907
"=""41676321259675""","=""48176791707""",Manor Way,0,2024-01-11T14:42:03+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676321259675
"=""41676321587355""","=""48176791707""",Manor Way,8,2024-01-30T13:01:31+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676321587355
"=""41676321620123""","=""48176791707""",Manor Way,0,2024-01-09T14:41:27+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676321620123
"=""41676321652891""","=""48176791707""",Manor Way,5,2024-02-27T16:21:30+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676321652891
"=""41676322439323""","=""48176791707""",Manor Way,6,2024-02-02T14:41:42+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676322439323
"=""41676322472091""","=""48176791707""",Manor Way,0,2023-10-09T09:02:15+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676322472091
"=""41676322504859""","=""48176791707""",Manor Way,8,2024-02-27T16:21:31+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676322504859
"=""41676322734235""","=""48176791707""",Manor Way,4,2024-01-30T13:01:36+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676322734235
"=""41676322767003""","=""48176791707""",Manor Way,0,2024-02-27T13:01:35+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676322767003
"=""41676322799771""","=""48176791707""",Manor Way,0,2024-02-12T11:21:28+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676322799771
"=""41676322865307""","=""48176791707""",Manor Way,9,2024-02-27T13:01:35+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676322865307
"=""41676323160219""","=""48176791707""",Manor Way,8,2024-01-30T13:01:36+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676323160219
"=""41676323192987""","=""48176791707""",Manor Way,8,2024-02-28T11:21:45+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676323192987
"=""41676323225755""","=""48176791707""",Manor Way,8,2024-02-20T09:41:31+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676323225755
"=""41676324569243""","=""48176791707""",Manor Way,16,2025-09-24T10:45:58+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676324569243
"=""41676324602011""","=""48176791707""",Manor Way,9,2025-08-22T10:42:24+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676324602011
"=""41676324634779""","=""48176791707""",Manor Way,16,2025-08-22T10:42:57+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676324634779
"=""41676324667547""","=""48176791707""",Manor Way,6,2025-08-22T10:42:30+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676324667547
"=""41676324700315""","=""48176791707""",Manor Way,5,2025-08-22T10:42:52+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676324700315
"=""41676324733083""","=""48176791707""",Manor Way,2,2025-08-22T10:42:27+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676324733083
"=""41676324765851""","=""48176791707""",Manor Way,20,2025-10-13T20:46:40+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676324765851
"=""41676324798619""","=""48176791707""",Manor Way,6,2025-10-06T10:09:48+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676324798619
"=""41676324831387""","=""48176791707""",Manor Way,19,2025-09-24T09:03:30+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676324831387
"=""41676324864155""","=""48176791707""",Manor Way,9,2025-10-14T10:42:11+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676324864155
"=""41676324896923""","=""48176791707""",Manor Way,3,2025-09-24T09:03:25+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676324896923
"=""41676324929691""","=""48176791707""",Manor Way,6,2025-10-14T10:42:11+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676324929691
"=""41676324962459""","=""48176791707""",Manor Way,18,2025-10-01T15:56:11+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676324962459
"=""41676324995227""","=""48176791707""",Manor Way,20,2025-10-17T11:23:47+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676324995227
"=""41676325027995""","=""48176791707""",Manor Way,9,2025-09-24T09:03:25+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676325027995
"=""41676325060763""","=""48176791707""",Manor Way,10,2025-09-24T09:03:20+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676325060763
"=""41676325093531""","=""48176791707""",Manor Way,5,2025-08-22T10:42:47+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676325093531
"=""41676325126299""","=""48176791707""",Manor Way,4,2025-09-24T09:03:20+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676325126299
"=""41676328665243""","=""48176791707""",Manor Way,0,2025-09-25T12:23:12+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676328665243
"=""41676328894619""","=""48176791707""",Manor Way,0,2023-04-11T12:22:01+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676328894619
"=""41676328927387""","=""48176791707""",Manor Way,0,2023-10-08T21:09:55+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676328927387
"=""41676328960155""","=""48176791707""",Manor Way,0,2024-11-20T09:44:27+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676328960155
